reviewId,content,score
fd0c8575-0651-478d-9dc2-c63759bd687c,"There's definitely been some issues with the app freezing my phone screen. Just did a restart and now I can't see any of my notifications within the app. I tried to report this to the help desk, after I tried all the recommended ways to fix the issue (which didn't work) and all I get is the ""something went wrong try again"". So, I get notifications but can't actually view comments, likes, etc.",1
412b84e5-9742-450a-87ed-386a6ba40ec1,"The algorithm in this app is broken. I keep getting recommended asmr and mukbang videos even though I hate that stuff with a burning passion. I've tried just scrolling, I've tried pressing the ""not interested"" button (which never works), and I've even tried blocking the accounts, but nothing works. Tiktok, please for the love of God fox your algorithm to where it permenantly never shows you stuff you don't want to see, it would save me and a lot of other people from being thrown into a spiral.",1
85654f8e-2ea3-43ae-b5d5-b8641fd25e29,"In app editing became impossible to use. Every time I edit a video, I can't save a draft and so I edit on the spot but the app freezes, crashes, and I'm left half an hour invested into the editing process with nothing to show for it. I use a Pixel phone but didn't start having issues until I started posting 3 times a week. It progressively got worse until now I can't do anything to edit inside the app.",1
08b7c30b-ab37-47f8-990a-513dbe89e169,"Would rate higher...but what the heck is up with this throwing my text around and everything I've edited to be precise, only to have it look like trash and make zero sense. It looks good, then when going to publish, throws text and overlays all over the place, off screen, etc. Is this a push to get me to delete the app? Cause I'm about at that point. Not the first time, but definitely getting worse.",1
c93d8a11-a074-475d-9732-088b6a93cb3c,"The editing tools are gone now and all of the good music is too. So many of my videos have been muted after I used the music they have available. I had to dispute a charge w my bank and when I got back on almost all of my videos were muted, even ones that were not copyrighted and had been previously approved and the songs are still available on the app. They definitely target accounts.",1
3abea28d-c039-4762-a26d-4168e22c3951,"This is getting less and less optimized for my Z Fold 3. About a year ago, it was absolutely fine. About six months ago, after an update, the comment section was only visible with a quarter of what it should be. Now the most recent update gives me a black screen, sometimes cuts the used space of the video in half and the other half being black, sometimes does that except cuts the actual video in half. Even more irritating is when it works for the first couple, then goes into one of those bugs.",1
8630c17a-74b1-4bd8-b283-e16071acdbac,Honestly deserves 1 star. I've been dealing with this issue over the past two years and l've reported it previously but you guys never fix this issue for me. I try looking at filters and I try to enjoy the filters that I see in my for you page but it never gives me the option to even see them. My friends and other people are able to see these filters and use them but in my case they don't show up on my end. Please fix this issue for me it's been far too long for this continue happening.,1
46843a4d-e9bb-46eb-b01b-814e7197740f,"Used to be a good app, but then the updates screwed it over. They got rid of their dark mode for Android, making it difficult for people with visual issues to see the screen from the HARSH white mode, they messed the comments up, and the pre-post to posted editing ratio is all messed up. Ex: I edit and upload a video thinking all of my text is in the frame when it isn't and half of it isn't legible from it being blurred or cut out. Used to be good, got worse.",1
2f31d92f-8ead-4909-b22c-4c5f54e81911,DO NOT DOWNLOAD THE NEWEST UPDATE! Used to love the app until The new update made the transition screen spin... genuinely considering closing my account because of it. And having photosensitivity turned on does NOT change it. They give the option to avoid videos with flashing lights but put it a potential trigger that can't be removed. I would give no stars if I could. Very disappointed,1
b0b1d270-79e6-43a2-bdbf-51a5a00ebcfd,"Video thumbnails/previews quit showing About a month ago I lost the ability to see video previews on any profile, to include my own. If I go to a creators profile to view their videos, or even my own profile, each thumbnail is blank. **After new app update, still can't see thumbnails/previews and the long press to select playback speed has been moved to the bottom when it was conveniently at the top. What is that about??!",1
48cbd1b5-90e3-4467-bb44-ed625ccf91dd,"Lately, I've had so MANY issues with this app. To begin, my saved audios have all disappeared. I have them saved (if i click on an audio, i can save it), but when i go to my saved audios it is all blank. Please fix this. Also, sometimes filters will just stop working out of nowhere. My account got deleted because I was under the age of thirteen... TIK TOK.. I AM 18! I changed my username, and the app suddenly refuses to work and kicks me out of the app. If this keeps happening, I'm uninstalling",1
affb0a1a-5525-4068-bec2-1d7470a9da03,"Has a number of bugs that support has put in zero effort to fix. If you minimize the app to go into a different one, tiktok will reopen itself if someone messages you. Saying ""not interested"" and blocking certain audios doesn't work, and I have specific tags blocked that STILL show up in my feed. Also now it turns on my phone's volume whenever I open the app and there's no way to stop this.",1
16a1ff1b-e00c-4709-9c91-259da069a53f,Stopped letting me upload videos correctly. It would show the full video in the selection part but once I tried to edit the video it would only upload a couple seconds of each video. On the rare occasion it would let me edit the video it wouldn't upload more than the first 10 seconds even though the video should have been a minute long. Tried to get help from TikTok but they didn't reply. Uninstalling didn't help nor did restarting phone.,1
22d79402-2536-456b-bb8a-2b5dd994195f,"10/31/23 Still unable to see what filters are being used so I can use them. But now, for the last week, there's a bug/glitch going on. I'm either unable to scroll after 10 minutes or if I do get to scroll it's the same three videos over and over and 90% of the time it's useless ads. Tiktok is broken. 1/19/24 new glitch, if you pause a video, after a few seconds it will start playing again.",1
0712bb7a-d39f-4f85-ba33-1ce91a51dabe,"Worst customer support I've ever had the displeasure of experiencing. For almost half a year, I've been completely unable to log into my account due to an error. The last time I sent a ticket, customer support essentially said ""Okay but have you tried logging in?"" in a response that was almost certainly AI, and promptly ghosted me afterwards. Don't even bother. Genuinely.",1
aa2e38f2-3433-4f51-8833-9785c87d2f2d,"I've been getting so many spammers as well as spyware. That has come from this app. I. Also, I don't understand why this app does not function correctly for me. I have the latest updated version, space, ect, but for whatever reason, it does not post my videos if they're over 3 minutes, and it also does not save to my drafts. So, all the effort I put into editing my videos. TikTok just throws my effort down the drain. If it does not improve these issues I will be deleting my account",1
78bfd3c6-ded9-4c6c-a1ab-32f1f7f87b7a,I miss the app tiktok used to be. Now there's ads that will pop up during a video that your watching. Three times now I've had a video basically ruined for me because an ad cuts off the end. I find it crazy that started happening as soon as people started blocking the shop hashtags. TT developers if you're listening the ads are too much it takes every drop of fun away (I'm sure you don't actually care anything to get that money right) the app is trash!,1
4d194fde-5b63-45aa-b6e2-2472f5b23c3c,8 months ago my TikTok started loosing major features... the ability to edit.. use filters... use sounds... etc. Several friends have had similar experiences. No matter how many times we have written & requested help from TikTok...none of us have heard back. We have all tried to erase & redownload many times. Some friends have left the app now & I have barely any basic features left. I suspect that TikTok is made for iPhones and anyone with a less common phone gets issue after issue.,1
bb06ebf3-1a10-4719-9d04-79ca8f33973c,"Don't know what's going on, but I can not see the comment section. All I get is black screen, and I can only see half videos. Some videos are cut in half (screen not length), and finally I'm seeing the same videos over and over again. This started happening after an update. It worked perfectly before. SAMSUNG GALAXY FOLD 4",1
f91e62e1-6b18-4063-8617-a0a3c455ce57,"I've had a pretty good experience so far on TikTok but I'm now running into an issue. It was working normally until I deleted it and then reinstalled it. It now won't let me long into my account saying ""no Internet connection"" when I have a clear connection. I've tried uninstalling the app again, restarting it, restarting my phone, clearing the data. Nothing is working and I'm pretty bummed.",1
b960132d-3fd1-469c-b2da-95529a55ec4b,"When people try to share a video, this app spams with pop ups that completely make it unwatchable and is not friendly user. When I finally get pass this pop ups, it takes me to a completely different video. If you want to make it easier for people to watch, get rid of the stupid pop ups. Make it easier for me to watch a video, at this rate, I get it to work, I kinda lose interest .I'll stick to YouTube where it's been easier, thanks!",1
14ac475d-6013-4dc6-a4db-666dd1000919,"Video thumbnails/previews quit showing About a month ago I lost the ability to see video previews on any profile, to include my own. lf I go to a creators profile to view their videos, or even my own profile, each thumbnail is blank. I have to physically tap a video and scroll through each to view the content. I've tried clearing cache, data, uninstalling and reinstalling (which fixed it for about 5 seconds) to no avail and there is no update available so that is not the issue either.",1
f50ca6b1-6d8d-4558-915d-6aa27be977e1,"There are so many flaws to this app's system and formatting. The only thing that makes it good is the community of people creating content. To name a few issues that I notice the most: the search engine is inaccurate, I can never find videos again unless I like them, the unwatched button doesn't work, and the app reposts videos randomly on my account.",1
3456bd4e-abe8-41a0-9f99-00de65fa776f,TikTok automaticly opens videos that it thinks I might like. I hate all of them. It sucks up over 600MB of user data containing God knows what and several hundred more MB in cache. I clear storage frequently and it still uses almost 500MB program storage. Could easily be reduced to half that size or less. A glorified video player doesn't even need that much. The only explanation is that the Chinese spyware requires all the extra resources. It's most certainly not user oriented functionality.,1
861b55fc-a8e8-4de5-b391-13039801c580,"Useless after the update. I cannot log in via username. You put in the password, complete the authentication, and then it just makes you put the password in again. Top of that, my videos are disappearing? I post them and they're completely gone within less than 10 seconds. They're not getting flagged for community violations to my knowledge, they're just getting pulled. I even tried reposting a video that is currently on my page, and the same thing happens. Bricked.",1
0913124a-5433-4e61-9db4-84e9b6c3c176,"MALWARE!!!! Keeps moving out of the folders that I put it in after device restart. MALWARE!!! Also won't even update itself unless I tell it. Figures another pos from China. Tries unsuccessfully to censor content. The idea and concept are good to bad it's from a Chinese company. And ads are malware, try taking control of the device without authorization. And the ads at malware too.",1
752ebf08-716f-4829-9324-5272e521cf85,"NEVER DOWNLOAD THIS! This app is so bad. The only ""good thing"" is watching videos. When I try and use an effect, it will ALWAYS say ""This effect doesn't work with your device"". Even when I have a strong internet connection, It says that. Also these bots that send you to 🧡🖤 websites. In my inbox I'm flooded with 99 notifications. When I think I finally am famous, all I see is ""Hannah😘🍑, liked your video."" My point is that you should beware of bots and bugs in the app before you download this.",1
ade64f7e-6d27-4181-99d3-c1406a83866f,"Everything was fine until recently, now the app says no Internet connection when everything else on my phone works fine. I've updated, restarted phone, everything. Tried reaching out to support tech and that was a joke, told me to do things I told them I already done, then told me to report it on the app and never heard anything back. Update: Heard back from support and it's the same message over and over ""try switching from wifi to mobile data"", I don't have cell service at my house!!",1
f6db70d9-881f-4337-b2a5-87c7d1f4b642,"I'm only giving it 1 star because the app updated this week and I've been having so many issues with it. My dms are not coming in, I'll get the notification but when I got my inbox it's like nothing has been received. I had to uninstall and reinstall several times and after a few minutes it happens again. I've started clearing the storage on the app settings and that does the same thing as reinstalling but it is very much a pain. Once the issue is resolved I will remove my 1 star rating.",1
7823c7af-2467-488a-a4ae-b921d2657ae1,"I use this app often and there's these weird animations when you click on notifications/dms/etc. One is like a very quick PowerPoint transition like one tab flipping in front of another, and another is a pulsating animation that lasts about 3 or 4 seconds. It's very distracting and makes me motion sick, idk if this is a new update or something but I can't find a way to turn it off in settings+I'm considering uninstalling because of this.",1
87c51475-ba83-4ff9-aca9-a9fe4b043d88,"There is no use in choosing your interests when you first create an account because it DOESN'T show you any of those stuff. It immediately gives you random videos, and then you have to keep putting ""Not interested"" on those random videos to try to find the one video you do want, which you need to interact with so you can get more of it. PUT not interested in videos you don't interact with as well or more will pop up.",1
7afdddea-6206-4a5a-9f2a-9373ea147a23,It's like every time there's a new update they add something random for the commercials. Such as of course phone promos and now it's to download movie or series app. The worst part about these movie apps they are very disturbing. Having to do with SA or SEXUAL CONTACT. THAT'S ONE WAY TO KEEP ME OFF OF THIS APP. I wish there was a way to turn off commercials but unfortunately there isn't. Tiktok has been able to make me feel uncomfortable ONCE AGAIN. Thumbs down if I could write a zero I would.,1
33443d78-975c-4621-9469-0556de4bcdf0,"I have all in app notifications turned off and I'm still getting them every single time someone likes my comment. You go through the trouble of contacting support and providing screenshots and all they do it tell you to clear the cache, switch between wifi and mobile, or update the app. These solutions do absolutely nothing. Tons of other people have the same issue and have been for over a year. FIX YOUR APP.",1
8e765d6e-11d7-4c57-92c8-305d0e3a7986,"Since loading it, it will not let me follow anyone and even when you click on follow friends, it never shows up that you are. The follow button disappears but as soon as you go to friends it's empty. No matter how many times you try to follow or add them they never show up in your friends list. Even when you get a follow message and click follow back, they never show up. So what's the point.",1
75b63881-2253-4570-baec-6d08e799b159,"i have used this app regularly for over a year. i really enjoyed until the most recent update. now, between tabs, it does this awful ppt transition on the screen. like it spins the entire screen a couple times and then goes back to where you wanted to go. it's not only deeply annoying because the transition is too long and too overt, it causes a headache. i like tiktok and the info i get from the creators i follow, but this update is the most bizarre and unnecessary app change ive ever seen.",1
01fb004d-3769-435b-a5f7-4c63b624ae55,"The app keeps changing interfaces and my ""friends"" tab keeps getting replaced by a ""discover"" tab that prevents my ""for you"" videos from even loading. I can uninstall/reinstall the app and it acts normal for a short time before the app goes right back to malfunctioning/freezing and the ""friends"" tab is gone again. I really love Tiktok and want to keep using it but it seems to only be geared towards Tiktok shop now, rather than connecting with the friends I've made. It's incredibly frustrating.",1
1fcb36fd-513a-49c4-8be4-0439a4cdeca2,"I installed this app for one person. After a few months of regular use, the app will no longer allow me to send that one person videos. I can see what they share and send text, but I can't use this app for it's designed purpose. I reached out to support on September 21 after the issue had existed for a week. I reached out again on September 26/27 and October 1/3/10. Not so much as a ""we working on it"". Apps fine when it works, but once it breaks it's done. Uninstalling now.",1
fda21487-cce7-4ab9-82c9-a29fdc6a01c7,"I've had no complaints with this app but as of lately all of my videos have been buffering. The app is updated, my phone is updated, and I'm on my Wi-Fi network at home on my couch. Still, some videos will buffer and not load, even after scrolling up AND down a few videos, and even waiting. They don't play. I end up just skipping them. I hope TT can fix these issues.",1
0938cd7f-22ef-4bd7-988e-00d014aaf0a2,"The content on the app is enjoyable and, sometimes, informative. However, the new pinwheeling screen transition between menus is headache-inducing, and makes using the app 1000% worse. I have tried reaching out to the support team in the app, but have not gotten a response, and there is no settings option to turn it off.",1
4172b84d-a5d4-468b-8502-47b3d53f1c9a,"I haven't been able to save videos to my device for the past several weeks, I've updated the app, cleared my storage and cache, switched between wifi connection, and I still get an error message claiming I have to try again, in which it will just stay frozen until I cancel. This app is decent content wise, but the fact I can't save that content even when the content posters allow it is absolutely absurd and I feel as if it requires an update to that portion of the app.",1
4dc612e7-8ca3-4519-a5cd-d0266ca24e2f,"I've had tiktok since it was musically and always loved it and every update. This new update, however, has completely ruined the repost feature. It's annoying and inefficient. I liked being able to comment on someone's repost. Now though, to comment on a repost It's not gonna be in the original comment section of the video. I also can no longer download videos before posting them with the new update, which was a great feature to have. It would also be nice to be able to search slide shows.",1
5bb5c831-984b-4a5f-9a04-68849d0bd3c5,"Has not been tracking anything. I've been liking for two days now. I have tried everything from exiting and reopening, opening w/o wifi, clearing cache, and uninstalling and reinstalling. Nothing, its really frustrating, and nothing has worked. I would like a video on the fyp and go to my liked history and refresh my profile, and the video will quite literally disappear. I dont know what else to do about it.",1
d72384a1-b773-4d47-a343-c894b4ec72b5,"The app was going great when they suddenly removed my ability to add a location which resulted in a massive drop in engagement. I reported it several times. They replied that using location is only available to select people when I HAD access to it just a week before, I explained this to them and they responded with the same reply. This is a STANDARD feature of any social media app and it seems like they don't want to fix it for me. I uninstalled and reinstalled and am still having the issue.",1
e95db79b-0f71-4b9c-aba5-349f7034df06,"I used to have absolutely zero issues with this app and I loved it even, but recently I haven't been able to watch either mine or most of my mutuals videos and it's really annoying. I keep getting a ""couldn't play video"" error/message. I have gone through numerous different troubleshooting techniques and nothing has worked. Fix it please or I'm deleting.",1
